Date,day,month,year,Close Before,Before_change,SA_T,SA_S,Title,Content,summary,Label
2024-02-29,29,2,2024,6.340000152587891,-0.07580174501543568,0.1531,0.1027,After-hours movers: B. Riley NYCB fall; Dell NetApp rise | Soundhound AI Q4 results miss analyst estimates; shares plunge,After-Hours Stock Movers: Dell Technologies (NYSE:DELL) gained 17% after the tech infrastructure company issued EPS and revenue that beat estimates.  SoundHound AI  (NASDAQ:SOUN)... | Investing.com -- Soundhound AI reported Thursday fourth-quarter results that missed analyst estimates even as the generative AI-enhanced voice product provider saw revenue swell...,after-Hours Stock Movers: Dell Technologies (NASDAQ:SOUN) gains 17% . soundhound,0.0
2024-03-01,1,3,2024,7.420000076293945,0.17034698702100437,-0.3818,0.93,SoundHound AI shares fall as disappointing results temper rally | SoundHound AI shares target raised to $7.50 by DA Davidson | Earnings call: SoundHound's record Q4 revenue driven by AI voice technology,(Reuters) -Shares of  SoundHound AI  (NASDAQ:SOUN) Inc slumped 24% on Friday after the AI voice provider posted downbeat quarterly results taking some shine off a bumper rally... | On Friday DA Davidson maintained a Buy rating on  SoundHound AI  Inc. (NASDAQ:SOUN) and increased the shares price target to $7.50 from the previous $5.00. The firm's decision... | SoundHound Inc. (SOUN) a leader in voice-enabled AI and conversational intelligence technologies reported a remarkable 80% year-over-year revenue growth for Q4 2023 reaching...,Shares of SoundHound AI (NASDAQ:SOUN) Inc. slumped 24% on Friday . DA Davidson maintained a Buy rating on soundHound .,0.0
2024-03-04,4,3,2024,6.034999847412109,-0.18665771086805694,0.2263,0.4019,FDA grants breakthrough status to EDAP's endometriosis device,LYON France -  EDAP TMS SA  (NASDAQ: NASDAQ:EDAP) a company specializing in therapeutic ultrasound announced today that the US Food and Drug Administration (FDA) has awarded its...,EDAP TMS SA is a company specializing in therapeutic ultrasound . it,0.0
2024-03-14,14,3,2024,8.649999618530273,0.43330568968274497,-0.3818,0.872,Soundhound AI stock is 'obviously' a 'pump and dump' stock - market watcher | DA Davidson lifts SoundHound AI stock target to $9.50 cites AI potential,As the artificial intelligence (AI) rally continues full-steam ahead voice AI and speech recognition company Soundhound AIÂs stock has benefitted climbing a significant 272% in... | On Thursday DA Davidson reaffirmed its confidence in  SoundHound AI  Inc. (NASDAQ: NASDAQ:SOUN) raising the stock's price target from $7.50 to $9.50 while maintaining a Buy...,DA Davidson reaffirmed its confidence in soundHound AI Inc. raising the stock's price target from $7,1.0
2024-03-18,18,3,2024,8.90999984741211,0.030057831254102663,0.0,0.7906,GE HealthCare advances ultrasound AI with NVIDIA tech | SoundHound and NVIDIA enhance in-car AI voice assistance | SoundHound AI director Eric Ball sells $382000 in company stock,SAN JOSE Calif. - GE HealthCare (NASDAQ:GEHC) has tapped into NVIDIA (NASDAQ:NVDA)'s artificial intelligence technology to create SonoSAMTrack a research model designed to... | SANTA CLARA Calif. -  SoundHound AI  Inc. (NASDAQ: NASDAQ:SOUN) has partnered with NVIDIA (NASDAQ:NVDA) to introduce an advanced in-vehicle voice assistant. This solution... | SoundHound AI  Inc. (NASDAQ:SOUN) director Eric R. Ball (NYSE:BALL) has recently sold a significant portion of his holdings in the company. According to the latest filings Ball...,GE HealthCare (NASDAQ:GEHC) has tapped into NVIDIA's artificial intelligence technology to create SonoSAMTrack a research model designed to,0.0
2024-03-19,19,3,2024,8.239999771118164,-0.07519641838024782,0.296,0.802,Capybara Research issues second SoundHound AI short report | SoundHound AI director Marcus Lawrence sells $225k in shares | Soundhound AI CFO disposes of over $194000 in company stock,SoundHound AI  (NASDAQ:SOUN) stock initially dropped Tuesday after Capybara Research released a short report targeting the company. The investment research firm revealed it has... | SoundHound AI  Inc. (NASDAQ:SOUN) director Marcus Lawrence recently sold a substantial number of shares in the company according to the latest SEC filings. Lawrence who serves... | SoundHound AI  Inc. (NASDAQ:SOUN) saw significant stock activity from its Chief Financial Officer Nitesh Sharan who disposed of shares worth over $194000 recently. The...,soundHound AI (NASDAQ:SOUN) director Marcus Lawrence recently sold a substantial number of shares in the company according to the latest SEC filings .,0.0
2024-03-20,20,3,2024,8.329999923706055,0.010922348918424474,-0.5267,-0.0772,Cantor cuts SoundHound AI to underweight stock target to $4.90 | SoundHound AI stock tumbles as Cantor Fitzgerald cuts to sell on lofty valuation,"On Wednesday  SoundHound AI  Inc. (NASDAQ: NASDAQ:SOUN) experienced a downgrade in its stock rating by a Cantor analyst. The firm shifted its stance from ""Overweight"" to... | SoundHound AI   (NASDAQ:SOUN) stock was downgraded to Underweight from Overweight by Cantor Fitzgerald analysts sending the companyÂs shares sliding 4.8% Wednesday. The analysts...",Cantor Fitzgerald analysts downgraded soundHound AI's stock rating to underweight . the company',0.0
2024-03-21,21,3,2024,7.929999828338623,-0.04801921957154953,0.0,0.93,Soundhound AI's CTO sells over $40k in company stock | Soundhound AI CEO Keyvan Mohajer sells $408k in stock | SoundHound AI chief product officer sells over $140k in stock | Soundhound AI VP of engineering sells over $140k in company stock | Soundhound AI COO Zagorsek sells over $200k in company stock,SoundHound AI  Inc.'s (NASDAQ:SOUN) Chief Technology Officer Timothy Stonehocker recently sold shares of the company's Class A Common Stock for a total value exceeding $40000.... | SoundHound AI  Inc. (NASDAQ:SOUN) has reported that CEO Keyvan Mohajer sold shares of the company's stock on March 19 2024. The transaction involved the sale of 48837 shares at... | SoundHound AI  Inc.'s (NASDAQ:SOUN) Chief Product Officer James Ming Hom recently sold shares of the company's stock a filing with the Securities and Exchange Commission... | In a recent transaction Majid Emami the Vice President of Engineering at  SoundHound AI  Inc. (NASDAQ:SOUN) sold 17041 shares of the company's Class A Common Stock. The sale... | In a recent transaction Michael Zagorsek the Chief Operating Officer of  SoundHound AI  Inc. (NASDAQ:SOUN) sold 24105 shares of the company's Class A Common Stock. The sale...,the sale involved the sale of 48837 shares at soundHound AI Inc.'s (NASDAQ:SOUN) Chief Product Officer James Ming Hom recently sold shares of the company's stock a filing with the Securities and Exchange Commission... | In a recent transaction Majid Emami the Vice President of Engineering,0.0
2024-03-22,22,3,2024,6.679999828338623,-0.15762925940212558,0.0,0.0,Soundhound AI CEO Keyvan Mohajer sells $192k in stock,In a recent transaction Keyvan Mohajer the CEO of  SoundHound AI  Inc. (NASDAQ:SOUN) has sold a portion of his holdings in the company. The transaction which took place on...,Keyvan Mohajer has sold a portion of his holdings in the company .,0.0
2024-03-25,25,3,2024,6.139999866485596,-0.08083831972003663,0.0,0.0,SoundHound AI launches generative AI voice assistant in Japan,SANTA CLARA Calif. -  SoundHound AI  Inc. (NASDAQ: NASDAQ:SOUN) has announced the introduction of its Chat AI Automotive voice assistant to the Japanese market marking the first...,soundHound AI Inc. has announced the introduction of its chat AI Automotive voice assistant to the,0.0
2024-03-27,27,3,2024,5.809999942779541,-0.05374591708174414,0.3818,0.0,Earnings call: EDAP TMS reports record revenues growth in HIFU system sales,EDAP TMS (NASDAQ:EDAP) a global leader in therapeutic ultrasound has announced record-breaking revenues for the fourth quarter and full year of 2023. The company's total revenue...,EDAP TMS has announced record-breaking revenues for the fourth quarter and full year of,1.0
2024-05-02,2,5,2024,4.409999847412109,-0.2409638742092074,0.8402,0.8807,Earnings call: Butterfly Network reports robust Q1 growth raises guidance | Earnings call: Butterfly Network reports robust Q1 growth raises guidance,Butterfly Network Inc. (NYSE: NYSE:BFLY) a pioneer in handheld ultrasound technology has reported a strong start to 2024 with a 14% increase in first-quarter revenue... | Butterfly Network Inc. (NYSE: NYSE:BFLY) a pioneer in handheld ultrasound technology has reported a strong start to 2024 with a 14% increase in first-quarter revenue...,a pioneer in handheld ultrasound technology has reported a strong start to 2024 with a 14% increase in first,1.0
2024-05-10,10,5,2024,4.75,0.07709754293697091,0.7783,0.8316,SoundHound AI stock jumps on strong subscription demand in Q1 | Earnings call: SoundHound sees robust growth with 73% revenue surge in Q1,SoundHound AI    (NASDAQ:SOUN) shares jumped Friday on the back of its latest quarterly results which saw it top earnings estimates.  The company's loss per share for the first... | In the first quarter of 2024 SoundHound Inc. (ticker: SOUN) reported a significant revenue increase of 73% year-over-year showcasing the strong demand for its AI customer service...,the company's loss per share for the first quarter of 2024 saw it top earnings estimates . a significant revenue increase of,1.0
2024-05-15,15,5,2024,5.300000190734863,0.11578951383891867,0.6124,0.743,Earnings call: SoundThinking reports robust Q1 growth reaffirms 2024 outlook,SoundThinking (ticker: ST) a company specializing in gunshot detection solutions has reported a strong start to 2024 with a 23% increase in year-over-year revenue for Q1...,soundThinking reported a strong start to 2024 with a 23% increase in,0.0
2024-05-16,16,5,2024,5.320000171661377,0.003773581171086837,0.6124,0.5106,Earnings call: EDAP TMS reports robust Q1 2024 results HIFU growth,EDAP TMS (NASDAQ:EDAP) a leader in therapeutic ultrasound has announced strong financial and operational results for the first quarter of 2024. The company reported a revenue...,EDAP TMS has announced strong financial and operational results for the first quarter of 2024,0.0
2024-08-01,1,8,2024,5.090000152587891,-0.043233084896999174,0.7096,0.6249,Earnings call: Knowles Corp reports strong Q2 growth eyes acquisitions,Knowles Corporation (ticker: NYSE:KN) a market leader in advanced sound and communication solutions reported a robust second quarter in 2024 with revenues hitting $205 million...,a market leader in advanced sound and communication solutions reported a robust second quarter in 2024,0.0
2024-08-02,2,8,2024,4.659999847412109,-0.08447942873973346,-0.0675,-0.1761,AI bubble will burst if the number of AI servers doesn't increase rapidly: fund manager | Earnings call: Butterfly Network reports record Q2 revenue expands AI,The AI gold rush is in full swing but a fund manager is sounding the alarm as he believes the frenzy could turn to dust if the industry doesn't increase its computing... | Butterfly Network Inc. (NYSE: NYSE:BFLY) a pioneer in digital ultrasound technology has reported a significant 16% year-over-year growth in its Q2 2024 revenue reaching $21.5...,a fund manager is sounding the alarm as he believes the frenzy could turn to dust if the industry doesn't,0.0
2024-08-07,7,8,2024,4.460000038146973,-0.04291841541072261,0.743,0.802,Earnings call: SoundThinking sees strong Q2 growth expands ShotSpotter,SoundThinking (Ticker: SNDT) a leader in integrated public safety solutions reported a robust financial performance in the second quarter of 2024 with a 22% increase in revenues...,soundThinking reported a robust financial performance in the second quarter of 2024 .,1.0
2024-08-09,9,8,2024,5.210000038146973,0.16816143353927138,0.6124,0.8126,SoundHound AI guides for higher-than-consensus FY revenue announces Amelia deal | Earnings call: SoundHound sees robust growth acquires Amelia,SANTA CLARA Calif. -  SoundHound AI  Inc. (NASDAQ:SOUN) reported better-than-expected second-quarter results and full-year revenue outlook sending shares up 1.3% in Friday's... | SoundHound Inc. the voice-enabled AI and conversational intelligence company has reported a significant revenue increase of 54% year-over-year in the second quarter of 2024...,soundHound has reported a significant revenue increase of 54% year-over-year in the second quarter,0.0
2024-08-13,13,8,2024,5.159999847412109,-0.009596965521836531,0.128,0.3818,US utilities poised to ride data center demand wave in second half,By Seher Dareen and Vallari Srivastava  (Reuters) -U.S. electric utilities sounded bullish on demand from data centers powering the artificial intelligence boom after striking...,electric utilities sounded bullish on demand from data centers powering the artificial intelligence boom ,0.0
2024-08-19,19,8,2024,4.96999979019165,-0.03682171760445874,0.0,0.0,Canada's Couche-Tard makes preliminary takeover bid for Japan's Seven & i,By Makiko Yamazaki Kane Wu and Anton Bridge TOKYO (Reuters) -Canada's Alimentation Couche-Tard has sounded out Japan's Seven & i about a potential takeover the two companies...,japan's Alimentation Couche-Tard has sounded out seven ,1.0
